"PASSENGERS","UNIQUE_CARRIER","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST",
192.00,"YX",13303,"MIA",14278,"PTP",
192.00,"UA",12264,"IAD",13180,"MBJ",
193.00,"AI",12264,"IAD",16476,"HYD",
194.00,"DL",12892,"LAX",14066,"PEK",
194.00,"YX",16257,"YYC",11292,"DEN",
194.00,"DL",12478,"JFK",14012,"PAP",
194.00,"AA",12010,"GUA",13930,"ORD",
194.00,"DL",13487,"MSP",16271,"YYZ",
194.00,"AC",12889,"LAS",16042,"YEG",
195.00,"2LQ",11697,"FLL",13746,"NSB",
196.00,"YV",14107,"PHX",16306,"ZLO",
196.00,"VS",13204,"MCO",11928,"GLA",
197.00,"OO",16149,"YOW",12953,"LGA",
199.00,"DL",13204,"MCO",14309,"PVG",
200.00,"RV",10792,"BUF",16271,"YYZ",
201.00,"CP",12892,"LAX",13594,"MZT",
201.00,"AA",11298,"DFW",16304,"ZIH",
201.00,"LO",10790,"BUD",13930,"ORD",
202.00,"DL",10758,"BSB",13204,"MCO",
203.00,"YX",11057,"CLT",13289,"MHH",
203.00,"DL",13204,"MCO",14309,"PVG",
203.00,"SEB",14843,"SJU",10312,"ANU",
203.00,"AM",13252,"MEX",12266,"IAH",
204.00,"UA",12892,"LAX",16229,"YVR",
204.00,"AA",13605,"NAS",12953,"LGA",
204.00,"JJ",11988,"GRU",12889,"LAS",
204.00,"AF",10920,"CDG",11298,"DFW",
205.00,"UA",15237,"TKK",12173,"HNL",
205.00,"DL",14066,"PEK",12892,"LAX",
205.00,"QK",14107,"PHX",16229,"YVR",
205.00,"YV",14107,"PHX",16306,"ZLO",
205.00,"LO",14664,"RZE",11618,"EWR",
206.00,"DL",13625,"NCE",12478,"JFK",
206.00,"DL",14057,"PDX",10920,"CDG",
207.00,"DL",15566,"VCE",12478,"JFK",
207.00,"LH",11760,"FRA",10423,"AUS",
207.00,"AA",14100,"PHL",10517,"BCN",
208.00,"YV",16306,"ZLO",14107,"PHX",
208.00,"07Q",13303,"MIA",16042,"YEG",
208.00,"AD",15567,"VCP",11697,"FLL",
208.00,"AC",15304,"TPA",16217,"YUL",
208.00,"TR",14824,"SIN",12173,"HNL",
209.00,"SK",11118,"CPH",10423,"AUS",
209.00,"3SD",14843,"SJU",14278,"PTP",
209.00,"QK",11292,"DEN",16257,"YYC",
210.00,"3SD",14278,"PTP",14843,"SJU",
210.00,"TR",12173,"HNL",14824,"SIN",
210.00,"AC",16271,"YYZ",14635,"RSW",
210.00,"DL",12478,"JFK",13625,"NCE",
210.00,"BW",15115,"TAB",12478,"JFK",
211.00,"AC",16271,"YYZ",13495,"MSY",
211.00,"AAT",10444,"AXA",15024,"STT",
211.00,"VA",12892,"LAX",15092,"SYD",
211.00,"UA",14832,"SJD",12264,"IAD",
212.00,"AA",13930,"ORD",11651,"FCO",
212.00,"SK",10423,"AUS",10357,"ARN",
212.00,"AA",11057,"CLT",13156,"MAD",
213.00,"C5",16217,"YUL",12264,"IAD",
213.00,"DL",13495,"MSY",11032,"CUN",
214.00,"VB",11193,"CVG",11032,"CUN",
214.00,"O6",13303,"MIA",11915,"GIG",
215.00,"04Q",14692,"SBH",14843,"SJU",
215.00,"2LQ",11697,"FLL",13746,"NSB",
215.00,"DL",12169,"HND",14869,"SLC",
215.00,"AA",11057,"CLT",10920,"CDG",
216.00,"YX",13605,"NAS",10721,"BOS",
217.00,"DL",10299,"ANC",13744,"NRT",
217.00,"2LQ",13746,"NSB",11697,"FLL",
218.00,"SEB",10312,"ANU",14843,"SJU",
218.00,"AF",13303,"MIA",14012,"PAP",
218.00,"FJ",13602,"NAN",12173,"HNL",
218.00,"AC",16217,"YUL",11697,"FLL",
218.00,"UA",12892,"LAX",12169,"HND",
218.00,"UA",12972,"LHR",11292,"DEN",
220.00,"RV",16229,"YVR",12892,"LAX",
220.00,"07Q",16042,"YEG",13303,"MIA",
220.00,"CP",13594,"MZT",12892,"LAX",
220.00,"MQ",11731,"FPO",13303,"MIA",
221.00,"AI",12264,"IAD",16476,"HYD",
221.00,"EV",16149,"YOW",12264,"IAD",
221.00,"PD",13360,"MLB",16215,"YTZ",
223.00,"DL",14309,"PVG",13204,"MCO",
223.00,"UA",15084,"SXM",12264,"IAD",
223.00,"MU",12115,"HGH",12173,"HNL",
224.00,"QK",10529,"BDL",16217,"YUL",
224.00,"UA",11651,"FCO",12264,"IAD",
224.00,"YV",12266,"IAH",14832,"SJD",
225.00,"AD",15567,"VCP",11697,"FLL",
225.00,"3M",13289,"MHH",13204,"MCO",
225.00,"DL",12478,"JFK",11488,"EDI",
226.00,"YV",13605,"NAS",12266,"IAH",
226.00,"NK",10721,"BOS",11032,"CUN",
226.00,"SY",12239,"HUX",13487,"MSP",
226.00,"TR",14824,"SIN",12173,"HNL",
226.00,"UA",15084,"SXM",12264,"IAD",
226.00,"YX",10721,"BOS",13605,"NAS",
226.00,"EV",12264,"IAD",16149,"YOW",
226.00,"DL",10517,"BCN",10397,"ATL",
227.00,"AI",13930,"ORD",16476,"HYD",
227.00,"5D",14869,"SLC",13252,"MEX",
228.00,"1BQ",16271,"YYZ",13495,"MSY",
228.00,"AF",13303,"MIA",11654,"FDF",
228.00,"DL",12478,"JFK",15092,"SYD",
228.00,"1BQ",13495,"MSY",11032,"CUN",
229.00,"LO",11618,"EWR",14664,"RZE",
229.00,"AV",12478,"JFK",14065,"PEI",
229.00,"UA",13162,"MAJ",12016,"GUM",
229.00,"2LQ",13746,"NSB",11697,"FLL",
230.00,"3M",13204,"MCO",11534,"ELH",
230.00,"OH",11057,"CLT",11534,"ELH",
231.00,"DL",13043,"LOS",12266,"IAH",
231.00,"VS",13165,"MAN",12889,"LAS",
231.00,"IB",13156,"MAD",14843,"SJU",
231.00,"2LQ",13746,"NSB",13439,"MPB",
232.00,"YX",14637,"RTB",13303,"MIA",
232.00,"OH",11534,"ELH",11057,"CLT",
232.00,"04Q",14843,"SJU",14692,"SBH",
232.00,"VB",11066,"CMH",11032,"CUN",
232.00,"1BQ",10911,"CCS",12478,"JFK",
233.00,"WS",12173,"HNL",16042,"YEG",
233.00,"DL",11435,"DUB",10397,"ATL",
234.00,"AD",11697,"FLL",15567,"VCP",
234.00,"AA",13518,"MUC",11057,"CLT",
234.00,"3M",11697,"FLL",11910,"GHB",
235.00,"LR",14677,"SAL",12478,"JFK",
235.00,"AA",14107,"PHX",12972,"LHR",
235.00,"KV",12266,"IAH",16271,"YYZ",
235.00,"AAT",10444,"AXA",15024,"STT",
235.00,"YX",13303,"MIA",14637,"RTB",
235.00,"3M",15304,"TPA",13289,"MHH",
236.00,"UA",12264,"IAD",15084,"SXM",
236.00,"AM",13252,"MEX",12266,"IAH",
236.00,"YV",12266,"IAH",16306,"ZLO",
236.00,"DL",11032,"CUN",13495,"MSY",
237.00,"YX",11278,"DCA",13605,"NAS",
237.00,"OH",11534,"ELH",11057,"CLT",
237.00,"YX",13303,"MIA",11654,"FDF",
237.00,"DL",13204,"MCO",14309,"PVG",
237.00,"DL",13487,"MSP",14309,"PVG",
237.00,"UA",12173,"HNL",14186,"PNI",
237.00,"5D",11874,"GDL",12478,"JFK",
237.00,"UA",13726,"NOU",12892,"LAX",
239.00,"DL",10721,"BOS",11435,"DUB",
239.00,"DL",11032,"CUN",13495,"MSY",
240.00,"AC",16271,"YYZ",13303,"MIA",
240.00,"OO",14747,"SEA",16229,"YVR",
240.00,"CP",14747,"SEA",16042,"YEG",
240.00,"5D",12478,"JFK",11874,"GDL",
240.00,"UA",10292,"AMS",14771,"SFO",
241.00,"BW",12478,"JFK",15115,"TAB",
241.00,"AA",12972,"LHR",14107,"PHX",
241.00,"VS",12889,"LAS",12972,"LHR",
241.00,"HU",12892,"LAX",15910,"XIY",
243.00,"DL",14309,"PVG",13487,"MSP",
244.00,"YV",13605,"NAS",12264,"IAD",
244.00,"AF",10884,"CAY",13303,"MIA",
244.00,"FJ",12173,"HNL",13602,"NAN",
244.00,"VS",12972,"LHR",12889,"LAS",
245.00,"UA",13518,"MUC",14771,"SFO",
246.00,"02Q",12917,"LCK",15018,"STN",
246.00,"OH",11057,"CLT",11731,"FPO",
247.00,"LO",11618,"EWR",14664,"RZE",
247.00,"SY",12339,"IND",11032,"CUN",
247.00,"DL",12478,"JFK",15092,"SYD",
247.00,"G4",14122,"PIT",14207,"POP",
247.00,"07Q",14112,"PIE",16232,"YWG",
247.00,"OO",14771,"SFO",16263,"YYJ",
247.00,"DL",11244,"CZM",11433,"DTW",
248.00,"B6",13605,"NAS",11278,"DCA",
248.00,"SY",11032,"CUN",12339,"IND",
248.00,"AA",13930,"ORD",13605,"NAS",
248.00,"YX",13289,"MHH",11057,"CLT",
249.00,"DL",13744,"NRT",12892,"LAX",
250.00,"YX",14278,"PTP",13303,"MIA",
250.00,"KAH",13002,"LKE",16233,"YWH",
250.00,"DL",12277,"ICN",14869,"SLC",
250.00,"YX",11618,"EWR",16271,"YYZ",
250.00,"SN",10752,"BRU",12264,"IAD",
252.00,"02Q",15018,"STN",12917,"LCK",
252.00,"CP",12892,"LAX",13594,"MZT",
252.00,"04Q",14692,"SBH",14843,"SJU",
252.00,"KAH",16233,"YWH",13002,"LKE",
252.00,"UA",12016,"GUM",11170,"CTS",
252.00,"YX",11057,"CLT",11907,"GGT",
253.00,"3M",11697,"FLL",11907,"GGT",
253.00,"MQ",16293,"ZCL",11298,"DFW",
254.00,"8R",13204,"MCO",16321,"ZRH",
254.00,"MQ",11298,"DFW",16293,"ZCL",
255.00,"DL",14066,"PEK",12892,"LAX",
255.00,"OO",14869,"SLC",16229,"YVR",
256.00,"AC",11697,"FLL",16217,"YUL",
257.00,"DL",12277,"ICN",14869,"SLC",
257.00,"B6",10721,"BOS",12073,"HAV",
258.00,"DL",10397,"ATL",12169,"HND",
258.00,"DL",12889,"LAS",12277,"ICN",
258.00,"AA",13930,"ORD",12010,"GUA",
258.00,"YX",13303,"MIA",14278,"PTP",
258.00,"DL",12889,"LAS",14309,"PVG",
259.00,"TS",16217,"YUL",15304,"TPA",
259.00,"YV",14832,"SJD",12266,"IAH",
259.00,"SY",13487,"MSP",14849,"SKB",
259.00,"AC",16217,"YUL",15304,"TPA",
259.00,"YX",16271,"YYZ",11618,"EWR",
260.00,"DL",13408,"MNL",12173,"HNL",
262.00,"8R",13204,"MCO",16321,"ZRH",
262.00,"F9",14293,"PUJ",11193,"CVG",
262.00,"AA",12953,"LGA",13605,"NAS",
262.00,"YX",16271,"YYZ",11618,"EWR",
262.00,"AX",13930,"ORD",16217,"YUL",
262.00,"F9",14832,"SJD",12889,"LAS",
262.00,"FJ",12173,"HNL",10338,"APW",
262.00,"YX",11907,"GGT",11057,"CLT",
263.00,"SEB",10312,"ANU",14843,"SJU",
264.00,"CP",16042,"YEG",14747,"SEA",
265.00,"B6",12073,"HAV",10721,"BOS",
265.00,"UA",12264,"IAD",12010,"GUA",
266.00,"BW",12478,"JFK",15115,"TAB",
266.00,"YX",13289,"MHH",11057,"CLT",
266.00,"DY",11651,"FCO",10721,"BOS",
266.00,"IB",12892,"LAX",13156,"MAD",
267.00,"DL",11433,"DTW",11244,"CZM",
267.00,"BW",12693,"KIN",13204,"MCO",
267.00,"EV",16217,"YUL",11618,"EWR",
268.00,"3M",11910,"GHB",11697,"FLL",
268.00,"DL",10693,"BNA",11032,"CUN",
268.00,"UA",11170,"CTS",12016,"GUM",
268.00,"YV",16306,"ZLO",12266,"IAH",
268.00,"9E",10397,"ATL",11731,"FPO",
269.00,"SY",13487,"MSP",16306,"ZLO",
269.00,"FJ",13602,"NAN",12173,"HNL",
270.00,"3M",11534,"ELH",13204,"MCO",
270.00,"B6",12693,"KIN",13204,"MCO",
270.00,"YX",16042,"YEG",11292,"DEN",
270.00,"AF",14012,"PAP",13303,"MIA",
271.00,"YX",11618,"EWR",16271,"YYZ",
271.00,"AC",13303,"MIA",16271,"YYZ",
271.00,"UA",13744,"NRT",10721,"BOS",
272.00,"DL",14309,"PVG",12889,"LAS",
272.00,"NK",11032,"CUN",10721,"BOS",
272.00,"YX",11654,"FDF",13303,"MIA",
273.00,"UA",13930,"ORD",11435,"DUB",
273.00,"UA",12016,"GUM",13162,"MAJ",
273.00,"KV",16271,"YYZ",13930,"ORD",
273.00,"AX",16217,"YUL",13930,"ORD",
274.00,"OO",16263,"YYJ",14771,"SFO",
274.00,"OH",11057,"CLT",11534,"ELH",
274.00,"CX",12143,"HKG",14747,"SEA",
274.00,"KV",16271,"YYZ",12266,"IAH",
275.00,"UA",12016,"GUM",13162,"MAJ",
275.00,"DL",14832,"SJD",12478,"JFK",
275.00,"DL",12892,"LAX",14066,"PEK",
276.00,"CP",13594,"MZT",12892,"LAX",
276.00,"AY",12101,"HEL",12892,"LAX",
277.00,"3M",13289,"MHH",15304,"TPA",
277.00,"DL",14012,"PAP",12478,"JFK",
278.00,"DY",10357,"ARN",10721,"BOS",
278.00,"YX",11057,"CLT",13289,"MHH",
278.00,"3M",14027,"PBI",13289,"MHH",
279.00,"B6",12073,"HAV",10721,"BOS",
279.00,"IB",14843,"SJU",13156,"MAD",
279.00,"WN",14831,"SJC",14832,"SJD",
280.00,"UA",14186,"PNI",12173,"HNL",
280.00,"AM",12266,"IAH",13252,"MEX",
281.00,"YX",10721,"BOS",13605,"NAS",
281.00,"DL",12892,"LAX",14066,"PEK",
281.00,"3M",11910,"GHB",11697,"FLL",
282.00,"KL",10292,"AMS",14869,"SLC",
283.00,"1BQ",11868,"GCM",11292,"DEN",
284.00,"YV",12264,"IAD",13605,"NAS",
284.00,"KL",10292,"AMS",10721,"BOS",
284.00,"DL",11032,"CUN",15304,"TPA",
284.00,"OH",11731,"FPO",11057,"CLT",
284.00,"SEB",14843,"SJU",10444,"AXA",
284.00,"BW",12478,"JFK",15115,"TAB",
285.00,"OO",16229,"YVR",14747,"SEA",
285.00,"DL",14869,"SLC",12277,"ICN",
285.00,"Y4",14107,"PHX",11180,"CUL",
285.00,"UA",12016,"GUM",12414,"IWO",
286.00,"DL",13043,"LOS",12266,"IAH",
286.00,"UA",12414,"IWO",12016,"GUM",
287.00,"UA",13162,"MAJ",12016,"GUM",
287.00,"DL",12266,"IAH",13043,"LOS",
287.00,"DY",12892,"LAX",11651,"FCO",
288.00,"Y4",15016,"STL",12239,"HUX",
288.00,"KX",13303,"MIA",11225,"CYB",
289.00,"UA",16271,"YYZ",14771,"SFO",
289.00,"DL",15092,"SYD",12478,"JFK",
289.00,"SEB",10444,"AXA",14843,"SJU",
289.00,"3SD",14843,"SJU",15084,"SXM",
290.00,"YX",13605,"NAS",10721,"BOS",
290.00,"WW",15016,"STL",12651,"KEF",
290.00,"YV",13605,"NAS",12264,"IAD",
290.00,"GL",14849,"SKB",13495,"MSY",
291.00,"3M",11697,"FLL",11910,"GHB",
291.00,"F9",14832,"SJD",12889,"LAS",
291.00,"AF",10884,"CAY",13303,"MIA",
291.00,"BA",12920,"LCY",12478,"JFK",
291.00,"DL",12277,"ICN",12889,"LAS",
291.00,"NK",10721,"BOS",11032,"CUN",
291.00,"KE",12277,"ICN",12016,"GUM",
291.00,"KE",12016,"GUM",12277,"ICN",
292.00,"BW",15115,"TAB",12478,"JFK",
292.00,"TS",13204,"MCO",16085,"YHZ",
293.00,"YV",12264,"IAD",13605,"NAS",
293.00,"B6",11618,"EWR",10575,"BGI",
293.00,"PD",16215,"YTZ",13360,"MLB",
293.00,"YV",12266,"IAH",16306,"ZLO",
293.00,"DI",11435,"DUB",12892,"LAX",
293.00,"Y4",11874,"GDL",10423,"AUS",
293.00,"UA",12173,"HNL",14186,"PNI",
294.00,"FJ",12173,"HNL",13602,"NAN",
294.00,"GL",14832,"SJD",11433,"DTW",
295.00,"YX",13605,"NAS",11278,"DCA",
295.00,"Y4",10140,"ABQ",11874,"GDL",
295.00,"WG",13204,"MCO",16085,"YHZ",
295.00,"DI",13303,"MIA",12966,"LGW",
296.00,"LO",13930,"ORD",10790,"BUD",
297.00,"UA",11868,"GCM",12266,"IAH",
298.00,"07Q",13303,"MIA",16042,"YEG",
299.00,"DL",12478,"JFK",14832,"SJD",
300.00,"UA",10411,"AUA",12266,"IAH",
300.00,"07Q",16042,"YEG",13303,"MIA",
301.00,"BA",12920,"LCY",12478,"JFK",
301.00,"AV",12478,"JFK",14065,"PEI",
302.00,"DL",12478,"JFK",15092,"SYD",
302.00,"AS",14832,"SJD",14771,"SFO",
302.00,"YX",11292,"DEN",16042,"YEG",
303.00,"UA",14771,"SFO",16271,"YYZ",
304.00,"UA",12264,"IAD",12991,"LIS",
305.00,"OH",11057,"CLT",11731,"FPO",
305.00,"DI",12966,"LGW",14747,"SEA",
306.00,"VH",14900,"SMR",13303,"MIA",
308.00,"VH",14900,"SMR",13303,"MIA",
308.00,"DL",12266,"IAH",13043,"LOS",
308.00,"5Y",14107,"PHX",12169,"HND",
308.00,"QK",10529,"BDL",16217,"YUL",
309.00,"YV",16306,"ZLO",14107,"PHX",
309.00,"WN",14831,"SJC",14832,"SJD",
310.00,"AA",16304,"ZIH",11298,"DFW",
311.00,"SEB",14843,"SJU",10444,"AXA",
311.00,"3M",13204,"MCO",13289,"MHH",
311.00,"BW",15052,"SVD",12478,"JFK",
311.00,"BW",12478,"JFK",15052,"SVD",
312.00,"YV",16304,"ZIH",11298,"DFW",
312.00,"YX",11654,"FDF",13303,"MIA",
312.00,"NK",11032,"CUN",10721,"BOS",
312.00,"AA",13605,"NAS",13930,"ORD",
312.00,"VH",13303,"MIA",14900,"SMR",
313.00,"SEB",14843,"SJU",15013,"STI",
313.00,"1BQ",12478,"JFK",10911,"CCS",
314.00,"AA",14637,"RTB",11298,"DFW",
314.00,"DL",12264,"IAD",11032,"CUN",
314.00,"UA",12173,"HNL",12845,"KWA",
315.00,"NK",11032,"CUN",11618,"EWR",
315.00,"AA",14153,"PLS",13930,"ORD",
316.00,"GL",11697,"FLL",16271,"YYZ",
316.00,"VB",13514,"MTY",12889,"LAS",
316.00,"WN",14832,"SJD",14831,"SJC",
317.00,"UP",12266,"IAH",13605,"NAS",
318.00,"5D",11874,"GDL",12478,"JFK",
318.00,"5D",11874,"GDL",12478,"JFK",
318.00,"Y4",11180,"CUL",14107,"PHX",
318.00,"SEB",14843,"SJU",10444,"AXA",
318.00,"PY",13303,"MIA",10411,"AUA",
318.00,"3SD",14843,"SJU",15084,"SXM",
318.00,"AS",14771,"SFO",14312,"PVR",
319.00,"DL",14849,"SKB",12478,"JFK",
319.00,"DI",14747,"SEA",12966,"LGW",
319.00,"DI",12966,"LGW",14771,"SFO",
319.00,"EV",11618,"EWR",16149,"YOW",
319.00,"GL",16271,"YYZ",11697,"FLL",
319.00,"YX",14278,"PTP",13303,"MIA",
320.00,"OO",16229,"YVR",14869,"SLC",
321.00,"AS",14312,"PVR",14771,"SFO",
321.00,"GL",14683,"SAT",14832,"SJD",
322.00,"AF",13303,"MIA",10884,"CAY",
322.00,"GL",14832,"SJD",14683,"SAT",
323.00,"B6",10575,"BGI",11618,"EWR",
324.00,"PY",10411,"AUA",13303,"MIA",
324.00,"GL",11433,"DTW",14832,"SJD",
324.00,"DL",12478,"JFK",14849,"SKB",
325.00,"DI",12966,"LGW",13303,"MIA",
325.00,"DL",12266,"IAH",13043,"LOS",
326.00,"FI",12651,"KEF",14747,"SEA",
326.00,"YX",13303,"MIA",11654,"FDF",
327.00,"UA",12264,"IAD",14832,"SJD",
327.00,"DL",11032,"CUN",12264,"IAD",
327.00,"SEB",10444,"AXA",14843,"SJU",
327.00,"WN",14679,"SAN",14312,"PVR",
328.00,"SY",14849,"SKB",13487,"MSP",
329.00,"OO",14869,"SLC",16257,"YYC",
329.00,"AA",14100,"PHL",10521,"BDA",
329.00,"GL",11193,"CVG",14293,"PUJ",
329.00,"WG",13204,"MCO",16171,"YQM",
329.00,"F9",11193,"CVG",14293,"PUJ",
330.00,"GL",14832,"SJD",13198,"MCI",
330.00,"DI",14771,"SFO",12966,"LGW",
331.00,"EV",16149,"YOW",11618,"EWR",
331.00,"GL",10397,"ATL",14739,"SDQ",
331.00,"YX",13303,"MIA",14278,"PTP",
332.00,"Y4",11292,"DEN",11187,"CUU",
332.00,"8R",16321,"ZRH",13204,"MCO",
332.00,"SY",13487,"MSP",16306,"ZLO",
333.00,"DL",13204,"MCO",10758,"BSB",
334.00,"9E",10397,"ATL",11731,"FPO",
334.00,"SY",14849,"SKB",13487,"MSP",
334.00,"UA",12264,"IAD",15084,"SXM",
336.00,"3M",11697,"FLL",15147,"TCB",
336.00,"3SD",15084,"SXM",14843,"SJU",
336.00,"UA",13180,"MBJ",12264,"IAD",
336.00,"TS",16171,"YQM",13204,"MCO",
337.00,"SY",16306,"ZLO",13487,"MSP",
337.00,"AA",11298,"DFW",10411,"AUA",
337.00,"Y4",15483,"UPN",12892,"LAX",
337.00,"DY",16232,"YWG",12892,"LAX",
338.00,"PD",16215,"YTZ",13360,"MLB",
338.00,"07Q",16042,"YEG",13204,"MCO",
338.00,"GL",10792,"BUF",14293,"PUJ",
338.00,"OH",11534,"ELH",11057,"CLT",
339.00,"NK",11618,"EWR",11032,"CUN",
341.00,"F9",12889,"LAS",14832,"SJD",
342.00,"1BQ",14722,"SCU",13303,"MIA",
342.00,"AS",14771,"SFO",14832,"SJD",
342.00,"VB",10792,"BUF",11032,"CUN",
344.00,"3SD",14843,"SJU",15084,"SXM",
344.00,"WG",11252,"DAB",16271,"YYZ",
344.00,"AA",11298,"DFW",14637,"RTB",
344.00,"VB",12889,"LAS",13514,"MTY",
346.00,"BW",12478,"JFK",15052,"SVD",
346.00,"AS",14771,"SFO",14312,"PVR",
346.00,"DL",15304,"TPA",11032,"CUN",
346.00,"AS",14893,"SMF",14832,"SJD",
347.00,"Y4",15483,"UPN",12892,"LAX",
347.00,"DL",10312,"ANU",12478,"JFK",
348.00,"YV",16306,"ZLO",12266,"IAH",
348.00,"AA",13303,"MIA",14637,"RTB",
348.00,"AC",13303,"MIA",16217,"YUL",
349.00,"YV",11298,"DFW",16304,"ZIH",
349.00,"B6",11278,"DCA",13605,"NAS",
350.00,"YV",13594,"MZT",12266,"IAH",
350.00,"WN",14679,"SAN",14312,"PVR",
350.00,"UA",12173,"HNL",15237,"TKK",
350.00,"AS",14893,"SMF",14312,"PVR",
350.00,"AI",10674,"BLR",14771,"SFO",
350.00,"QK",16217,"YUL",10529,"BDL",
351.00,"VB",11032,"CUN",11193,"CVG",
351.00,"DL",11032,"CUN",10693,"BNA",
351.00,"VB",11032,"CUN",11193,"CVG",
352.00,"Y4",12892,"LAX",15483,"UPN",
353.00,"DL",12478,"JFK",14849,"SKB",
353.00,"OH",11731,"FPO",11057,"CLT",
353.00,"AS",14312,"PVR",14771,"SFO",
353.00,"MQ",11298,"DFW",16293,"ZCL",
354.00,"B6",15513,"UVF",10721,"BOS",
354.00,"Y4",11180,"CUL",14107,"PHX",
355.00,"AA",10521,"BDA",14100,"PHL",
355.00,"SEB",15013,"STI",14843,"SJU",
356.00,"SU",12892,"LAX",15058,"SVO",
357.00,"GL",14293,"PUJ",13198,"MCI",
357.00,"OO",16257,"YYC",14869,"SLC",
357.00,"DL",12478,"JFK",15566,"VCE",
357.00,"UA",12173,"HNL",12845,"KWA",
357.00,"KV",13930,"ORD",16271,"YYZ",
358.00,"GL",13198,"MCI",14293,"PUJ",
358.00,"AA",13930,"ORD",11244,"CZM",
358.00,"SY",13180,"MBJ",12339,"IND",
358.00,"LO",14664,"RZE",11618,"EWR",
359.00,"WL",13303,"MIA",10658,"BLA",
359.00,"UA",10411,"AUA",12266,"IAH",
360.00,"SEB",10444,"AXA",14843,"SJU",
360.00,"AA",14849,"SKB",11057,"CLT",
360.00,"YX",13289,"MHH",11057,"CLT",
362.00,"DL",11032,"CUN",15304,"TPA",
363.00,"UP",13303,"MIA",16322,"ZSA",
363.00,"AI",14771,"SFO",10674,"BLR",
364.00,"AA",14153,"PLS",13930,"ORD",
365.00,"FJ",13602,"NAN",12173,"HNL",
365.00,"YV",12264,"IAD",13605,"NAS",
366.00,"UP",16322,"ZSA",13303,"MIA",
366.00,"AC",12173,"HNL",16271,"YYZ",
366.00,"YX",11057,"CLT",13289,"MHH",
367.00,"F9",16257,"YYC",11292,"DEN",
367.00,"Y4",12892,"LAX",15483,"UPN",
368.00,"OH",11057,"CLT",11534,"ELH",
368.00,"NK",11032,"CUN",11618,"EWR",
368.00,"YV",13605,"NAS",12264,"IAD",
368.00,"WS",16252,"YXU",13204,"MCO",
369.00,"AA",13605,"NAS",11298,"DFW",
370.00,"UA",14832,"SJD",12264,"IAD",
370.00,"UA",12016,"GUM",13162,"MAJ",
370.00,"EV",16149,"YOW",12264,"IAD",
371.00,"Y4",13342,"MKE",11874,"GDL",
372.00,"AA",14100,"PHL",14739,"SDQ",
372.00,"FJ",12173,"HNL",13602,"NAN",
372.00,"SEB",14843,"SJU",11372,"DOM",
372.00,"Y4",11292,"DEN",11187,"CUU",
373.00,"YX",10721,"BOS",13605,"NAS",
373.00,"SY",12990,"LIR",13487,"MSP",
373.00,"AA",11057,"CLT",13518,"MUC",
373.00,"AA",13930,"ORD",14153,"PLS",
373.00,"DL",12478,"JFK",10312,"ANU",
373.00,"AC",11697,"FLL",16085,"YHZ",
375.00,"DL",15092,"SYD",12478,"JFK",
375.00,"KL",12889,"LAS",10292,"AMS",
375.00,"WN",14492,"RDU",11032,"CUN",
376.00,"SY",13487,"MSP",12990,"LIR",
376.00,"AA",14100,"PHL",14739,"SDQ",
376.00,"UP",13303,"MIA",16322,"ZSA",
377.00,"UA",11292,"DEN",12972,"LHR",
377.00,"VH",13303,"MIA",14900,"SMR",
377.00,"SY",13487,"MSP",10846,"BZE",
378.00,"UA",14153,"PLS",12264,"IAD",
378.00,"WS",13204,"MCO",16268,"YYT",
378.00,"AA",11185,"CUR",11057,"CLT",
378.00,"WN",14683,"SAT",11032,"CUN",
379.00,"Y4",14107,"PHX",11180,"CUL",
379.00,"BA",12920,"LCY",12478,"JFK",
380.00,"3SD",14278,"PTP",14843,"SJU",
380.00,"DL",13487,"MSP",14309,"PVG",
380.00,"AA",11298,"DFW",10411,"AUA",
380.00,"8R",16321,"ZRH",13204,"MCO",
381.00,"UP",16322,"ZSA",13303,"MIA",
382.00,"DL",11032,"CUN",12264,"IAD",
382.00,"YX",13605,"NAS",11278,"DCA",
382.00,"PY",13303,"MIA",10411,"AUA",
382.00,"DL",14747,"SEA",14824,"SIN",
383.00,"UP",13605,"NAS",12266,"IAH",
383.00,"WN",11066,"CMH",11032,"CUN",
384.00,"B6",13605,"NAS",11278,"DCA",
385.00,"YV",14832,"SJD",12266,"IAH",
385.00,"AC",16217,"YUL",13204,"MCO",
385.00,"YX",11618,"EWR",16149,"YOW",
386.00,"SY",13487,"MSP",14849,"SKB",
386.00,"3M",15304,"TPA",13605,"NAS",
387.00,"NK",11697,"FLL",10411,"AUA",
387.00,"SY",13487,"MSP",10411,"AUA",
388.00,"AA",10846,"BZE",12892,"LAX",
388.00,"G4",14293,"PUJ",14122,"PIT",
389.00,"WN",11032,"CUN",14683,"SAT",
389.00,"BW",15115,"TAB",12478,"JFK",
389.00,"AA",15513,"UVF",14100,"PHL",
390.00,"BW",15052,"SVD",12478,"JFK",
390.00,"WS",13204,"MCO",16252,"YXU",
391.00,"SV",12892,"LAX",14645,"RUH",
391.00,"1BQ",11292,"DEN",11868,"GCM",
391.00,"UA",12845,"KWA",12173,"HNL",
391.00,"AA",12953,"LGA",13605,"NAS",
391.00,"F9",13180,"MBJ",14492,"RDU",
391.00,"SY",10411,"AUA",13487,"MSP",
391.00,"TS",16271,"YYZ",14843,"SJU",
392.00,"VB",11193,"CVG",11032,"CUN",
