Latitude_x,Longitude_x,Latitude_y,Longitude_y,cumsum_proportion
28.7,-105.96,32.9,-97.04,0.949369
25.78,-100.11,25.79,-80.29,0.9494
28.43,-81.31,45.32,-75.67,0.949431
50.43,-104.67,33.43,-112.01,0.949462
33.94,-118.41,30.58,103.95,0.949492
23.56,-75.88,33.64,-84.43,0.949523
26.51,-77.08,26.07,-80.15,0.949554
51.11,-114.02,47.45,-122.31,0.949585
33.43,-112.01,52.17,-106.7,0.949616
20.52,-86.93,25.79,-80.29,0.949646
42.21,-83.35,-23.44,-46.47,0.949677
17.14,-61.79,40.64,-73.78,0.949708
45.47,-73.74,38.94,-77.46,0.949739
20.99,-101.48,33.64,-84.43,0.949769
13.48,144.8,7.37,134.54,0.9498
53.31,-113.58,36.08,-115.15,0.949831
26.07,-80.15,4.45,-75.77,0.949861
10.6,-61.34,25.79,-80.29,0.949892
33.94,-118.41,22.64,113.81,0.949923
40.49,-80.23,21.04,-86.88,0.949953
10.59,-85.54,44.88,-93.22,0.949984
33.83,-116.51,43.68,-79.63,0.950015
40.69,-74.17,22.99,-82.41,0.950045
26.07,-80.15,6.16,-75.42,0.950076
44.88,-93.22,10.59,-85.54,0.950106
21.77,-72.27,41.98,-87.9,0.950137
42.21,-83.35,18.5,-77.91,0.950167
51.11,-114.02,33.83,-116.51,0.950198
14.58,-90.53,41.98,-87.9,0.950229
32.9,-97.04,45.47,-73.74,0.950259
26.07,-80.15,19.29,-81.36,0.95029
36.08,-115.15,53.31,-113.58,0.95032
29.98,-95.34,13.44,-89.06,0.950351
20.52,-103.31,33.43,-112.01,0.950381
23.15,-109.72,33.68,-117.87,0.950412
33.64,-84.43,20.99,-101.48,0.950442
44.88,-63.51,28.43,-81.31,0.950472
33.94,-118.41,-17.55,-149.61,0.950503
40.64,-73.78,30.58,103.95,0.950533
10.6,-61.34,25.79,-80.29,0.950564
20.68,-105.25,42.21,-83.35,0.950594
53.42,-6.27,38.94,-77.46,0.950624
40.64,-73.78,12.19,-68.96,0.950655
33.64,-84.43,22.99,-82.41,0.950685
45.47,-73.74,41.98,-87.9,0.950715
22.99,-82.41,33.64,-84.43,0.950746
20.52,-103.31,28.43,-81.31,0.950776
45.47,-73.74,39.87,-75.24,0.950806
28.43,-81.31,13.44,-89.06,0.950836
20.68,-105.25,33.94,-118.41,0.950867
19.44,-99.07,25.79,-80.29,0.950897
18.58,-72.29,28.43,-81.31,0.950927
14.58,-90.53,28.43,-81.31,0.950957
29.98,-95.34,25.78,-100.11,0.950987
35.76,140.39,41.98,-87.9,0.951018
41.98,-87.9,12.5,-70.02,0.951048
40.69,-74.17,44.88,-63.51,0.951078
39.87,-75.24,45.47,-73.74,0.951108
17.94,-76.79,26.07,-80.15,0.951138
33.64,-84.43,25.47,-76.68,0.951168
30.58,103.95,40.64,-73.78,0.951198
20.52,-86.93,44.88,-93.22,0.951229
20.52,-86.93,29.98,-95.34,0.951259
33.94,-118.41,25.78,-100.11,0.951289
33.94,-118.41,20.68,-105.25,0.951319
33.64,-84.43,20.52,-103.31,0.951349
33.64,-84.43,26.51,-77.08,0.951379
43.68,-79.63,29.98,-95.34,0.951409
-8.13,-34.92,25.79,-80.29,0.951439
25.47,-76.68,25.79,-80.29,0.951469
49.01,2.55,33.94,-118.41,0.951499
37.62,-122.38,49.19,-123.18,0.951529
13.44,-89.06,29.98,-95.34,0.951559
25.79,-80.29,25.78,-100.11,0.951589
39.86,-104.67,20.52,-103.31,0.951619
40.69,-74.17,41.25,-8.68,0.951649
40.69,-74.17,23.15,-109.72,0.951679
41.41,-81.85,18.57,-68.36,0.951709
20.68,-105.25,47.45,-122.31,0.951739
40.08,116.58,36.08,-115.15,0.951768
25.79,-80.29,25.78,-100.11,0.951798
51.11,-114.02,41.98,-87.9,0.951828
19.44,-99.07,30.19,-97.67,0.951858
10.44,-75.51,33.64,-84.43,0.951888
32.9,-97.04,25.57,-103.41,0.951918
40.69,-74.17,17.14,-61.79,0.951948
29.53,-98.47,25.78,-100.11,0.951978
29.98,-95.34,53.35,-2.27,0.952007
25.78,-100.11,42.21,-83.35,0.952037
42.21,-83.35,23.15,-109.72,0.952067
10.56,-71.73,25.79,-80.29,0.952097
39.86,-104.67,45.47,-73.74,0.952127
40.69,-74.17,17.14,-61.79,0.952156
29.98,-95.34,25.04,-77.47,0.952186
32.9,-97.04,19.85,-101.03,0.952216
28.43,-81.31,13.44,-89.06,0.952246
29.98,-95.34,20.68,-105.25,0.952275
25.47,-76.68,25.79,-80.29,0.952305
26.07,-80.15,19.29,-81.36,0.952335
12.13,-68.27,33.64,-84.43,0.952365
10.59,-85.54,25.79,-80.29,0.952394
37.62,-122.38,36.27,120.37,0.952424
40.69,-74.17,45.47,-73.74,0.952454
40.64,-73.78,-37.67,144.84,0.952483
46.24,6.11,38.94,-77.46,0.952513
37.62,-122.38,30.58,103.95,0.952543
29.99,-90.26,9.07,-79.38,0.952572
40.64,-73.78,19.44,-99.07,0.952602
45.47,-73.74,32.9,-97.04,0.952631
49.91,-97.24,44.88,-93.22,0.952661
49.01,2.55,41.98,-87.9,0.95269
33.64,-84.43,23.56,-75.88,0.95272
10.59,-85.54,44.88,-93.22,0.952749
40.64,-73.78,17.14,-61.79,0.952779
46.79,-71.39,25.79,-80.29,0.952808
29.98,-95.34,22.99,-82.41,0.952838
37.72,-122.22,41.3,2.08,0.952867
13.44,-89.06,28.43,-81.31,0.952897
13.48,144.8,7.37,134.54,0.952926
28.43,-81.31,-3.78,-38.53,0.952956
13.44,-89.06,42.36,-71.01,0.952985
51.11,-114.02,44.88,-93.22,0.953015
48.35,11.79,39.87,-75.24,0.953044
30.58,103.95,40.64,-73.78,0.953074
25.47,-76.68,33.64,-84.43,0.953103
39.5,-119.77,20.52,-103.31,0.953133
25.79,-80.29,19.73,-72.19,0.953162
41.98,-87.9,45.47,-73.74,0.953191
33.94,-118.41,30.23,120.43,0.953221
25.78,-100.11,33.94,-118.41,0.95325
26.07,-80.15,22.49,-79.94,0.95328
44.88,-93.22,51.11,-114.02,0.953309
-37.67,144.84,40.64,-73.78,0.953338
40.64,-73.78,29.72,106.64,0.953368
33.94,-118.41,13.44,-89.06,0.953397
39.86,-104.67,19.44,-99.07,0.953427
21.04,-86.88,29.98,-95.34,0.953456
53.31,-113.58,47.45,-122.31,0.953485
44.88,-63.51,40.69,-74.17,0.953514
28.43,-81.31,49.01,2.55,0.953544
55.95,-3.37,41.5,-74.1,0.953573
42.36,-71.01,49.01,2.55,0.953602
25.79,-80.29,43.68,-79.63,0.953632
18.5,-77.91,39.72,-86.29,0.953661
45.47,-73.74,32.9,-97.04,0.95369
17.14,-61.79,40.64,-73.78,0.953719
9.07,-79.38,29.99,-90.26,0.953748
37.62,-122.38,49.19,-123.18,0.953777
27.98,-82.53,63.99,-22.61,0.953807
42.36,-71.01,32.36,-64.68,0.953836
10.6,-66.99,25.79,-80.29,0.953865
49.01,2.55,33.94,-118.41,0.953894
39.87,-75.24,45.47,-73.74,0.953923
10.6,-61.34,28.43,-81.31,0.953952
4.7,-74.15,41.98,-87.9,0.953981
6.5,-58.25,25.79,-80.29,0.95401
43.68,-79.63,25.79,-80.29,0.954039
31.74,118.86,33.94,-118.41,0.954068
60.12,11.05,25.79,-80.29,0.954097
14.58,-90.53,33.94,-118.41,0.954126
39.87,-75.24,45.47,-73.74,0.954155
33.94,-118.41,40.47,-3.56,0.954184
36.27,120.37,37.62,-122.38,0.954213
33.64,-84.43,10.44,-75.51,0.954242
25.79,-80.29,-8.13,-34.92,0.954271
25.78,-100.11,40.64,-73.78,0.954299
25.79,-80.29,60.12,11.05,0.954328
33.31,-111.65,53.31,-113.58,0.954357
40.69,-74.17,44.88,-63.51,0.954386
45.47,-73.74,25.79,-80.29,0.954415
33.94,-118.41,-17.55,-149.61,0.954444
47.45,-122.31,51.11,-114.02,0.954472
9.07,-79.38,29.98,-95.34,0.954501
28.43,-81.31,25.04,-77.47,0.95453
38.94,-77.46,46.24,6.11,0.954559
35.76,140.39,36.08,-115.15,0.954587
29.72,106.64,40.64,-73.78,0.954616
39.72,-86.29,43.68,-79.63,0.954645
21.04,-86.88,32.9,-97.04,0.954674
22.99,-82.41,33.64,-84.43,0.954702
33.94,-118.41,22.9,-102.69,0.954731
28.43,-81.31,44.88,-63.51,0.95476
29.98,-95.34,43.68,-79.63,0.954788
38.94,-77.46,45.47,-73.74,0.954817
15.45,-87.92,29.98,-95.34,0.954846
20.99,-101.48,38.7,-121.59,0.954874
26.07,-80.15,-2.16,-79.88,0.954903
18.44,-66.0,43.68,-79.63,0.954932
40.64,-73.78,12.19,-68.96,0.95496
20.99,-101.48,33.64,-84.43,0.954989
32.9,-97.04,20.52,-103.31,0.955018
52.31,4.76,28.78,-81.24,0.955046
13.44,-89.06,28.43,-81.31,0.955075
26.51,-77.08,33.64,-84.43,0.955103
21.04,-86.88,33.94,-118.41,0.955132
20.52,-103.31,41.98,-87.9,0.95516
28.43,-81.31,59.65,17.92,0.955189
38.85,-77.04,45.32,-75.67,0.955218
33.94,-118.41,30.58,103.95,0.955246
46.79,-71.39,40.69,-74.17,0.955275
33.94,-118.41,29.72,106.64,0.955303
25.78,-100.11,42.21,-83.35,0.955332
32.9,-97.04,43.68,-79.63,0.95536
52.17,20.97,40.69,-74.17,0.955389
40.47,-3.56,33.94,-118.41,0.955417
30.19,-97.67,21.04,-86.88,0.955446
41.98,-87.9,14.58,-90.53,0.955474
29.1,-111.05,33.43,-112.01,0.955503
47.45,-122.31,20.68,-105.25,0.955531
63.99,-22.61,27.98,-82.53,0.95556
36.08,-115.15,35.76,140.39,0.955588
38.7,-121.59,49.19,-123.18,0.955617
44.88,-63.51,40.69,-74.17,0.955645
13.44,-89.06,33.94,-118.41,0.955673
-37.67,144.84,40.64,-73.78,0.955702
37.62,-122.38,53.31,-113.58,0.95573
40.64,-73.78,29.72,106.64,0.955759
25.57,-103.41,32.9,-97.04,0.955787
40.64,-73.78,-22.81,-43.25,0.955816
19.85,-101.03,32.9,-97.04,0.955844
25.04,-77.47,39.87,-75.24,0.955872
21.68,39.16,38.94,-77.46,0.955901
25.78,-100.11,40.64,-73.78,0.955929
41.98,-87.9,49.01,2.55,0.955957
33.94,-118.41,60.12,11.05,0.955986
26.07,-80.15,17.94,-76.79,0.956014
28.43,-81.31,9.07,-79.38,0.956042
40.64,-73.78,51.29,6.77,0.956071
-22.81,-43.25,40.64,-73.78,0.956099
20.94,-89.66,25.79,-80.29,0.956127
45.32,-75.67,28.43,-81.31,0.956156
40.69,-74.17,52.17,20.97,0.956184
25.78,-100.11,29.98,-95.34,0.956212
41.73,-71.42,53.42,-6.27,0.956241
45.47,-73.74,39.86,-104.67,0.956269
40.64,-73.78,30.58,103.95,0.956297
29.98,-95.34,13.44,-89.06,0.956325
33.43,-112.01,20.52,-103.31,0.956354
49.19,-123.18,32.9,-97.04,0.956382
32.9,-97.04,17.0,-96.73,0.95641
20.68,-105.25,33.68,-117.87,0.956438
41.98,-87.9,35.76,140.39,0.956466
37.62,-122.38,36.27,120.37,0.956495
40.69,-74.17,46.79,-71.39,0.956523
29.53,-98.47,19.44,-99.07,0.956551
48.72,2.38,37.62,-122.38,0.956579
48.72,2.38,37.62,-122.38,0.956607
30.19,-97.67,21.04,-86.88,0.956635
20.99,-101.48,37.36,-121.93,0.956663
18.57,-68.36,38.75,-90.37,0.956692
29.1,-111.05,33.43,-112.01,0.95672
28.43,-81.31,13.44,-89.06,0.956748
10.6,-66.99,25.79,-80.29,0.956776
18.5,-77.91,42.21,-83.35,0.956804
29.98,-95.34,12.14,-86.17,0.956832
33.94,-118.41,30.58,103.95,0.95686
21.04,-86.88,35.88,-78.79,0.956888
20.52,-103.31,40.64,-73.78,0.956916
40.64,-73.78,6.58,3.32,0.956944
21.98,-159.34,49.19,-123.18,0.956972
26.07,-80.15,13.44,-89.06,0.957
43.68,-79.63,25.79,-80.29,0.957028
25.79,-80.29,20.52,-86.93,0.957056
40.64,-73.78,12.19,-68.96,0.957084
36.08,-115.15,53.31,-113.58,0.957112
20.62,-100.19,33.64,-84.43,0.95714
40.64,-73.78,29.72,106.64,0.957168
45.47,-73.74,32.9,-97.04,0.957196
60.12,11.05,33.94,-118.41,0.957224
39.87,-75.24,47.46,8.55,0.957252
49.19,-123.18,21.98,-159.34,0.95728
-3.78,-38.53,28.43,-81.31,0.957308
43.68,-79.63,32.9,-97.04,0.957336
13.44,-89.06,26.07,-80.15,0.957364
28.43,-81.31,18.58,-72.29,0.957392
43.68,-79.63,36.12,-86.68,0.95742
40.64,-73.78,30.58,103.95,0.957448
10.6,-61.34,26.07,-80.15,0.957476
51.15,-0.19,28.43,-81.31,0.957503
33.64,-84.43,10.44,-75.51,0.957531
40.69,-74.17,20.68,-105.25,0.957559
37.62,-122.38,53.31,-113.58,0.957587
25.79,-80.29,20.52,-86.93,0.957615
17.14,-61.79,40.69,-74.17,0.957643
44.88,-63.51,27.98,-82.53,0.95767
40.64,-73.78,-37.67,144.84,0.957698
13.07,-59.49,42.36,-71.01,0.957726
12.13,-68.27,33.64,-84.43,0.957753
33.37,-7.59,38.94,-77.46,0.957781
48.72,2.38,37.62,-122.38,0.957809
-1.38,-48.48,26.07,-80.15,0.957837
25.08,121.23,21.32,-157.92,0.957864
25.79,-80.29,10.59,-85.54,0.957892
37.62,-122.38,21.04,-86.88,0.95792
19.29,-81.36,26.07,-80.15,0.957947
13.44,-89.06,32.9,-97.04,0.957975
41.98,-87.9,45.32,-75.67,0.958003
25.79,-80.29,9.07,-79.38,0.95803
25.79,-80.29,10.59,-85.54,0.958058
45.47,-73.74,40.69,-74.17,0.958085
33.64,-84.43,18.58,-72.29,0.958113
9.07,-79.38,28.43,-81.31,0.958141
44.88,-63.51,42.36,-71.01,0.958168
47.45,-122.31,53.31,-113.58,0.958196
44.88,-63.51,42.36,-71.01,0.958223
28.43,-81.31,45.32,-75.67,0.958251
29.98,-95.34,22.99,-82.41,0.958278
22.64,113.81,47.45,-122.31,0.958306
33.64,-84.43,12.13,-68.27,0.958334
41.25,-8.68,40.69,-74.17,0.958361
44.88,-93.22,43.68,-79.63,0.958389
28.43,-81.31,9.07,-79.38,0.958416
36.08,-115.15,40.08,116.58,0.958444
4.7,-74.15,41.98,-87.9,0.958471
22.99,-82.41,29.98,-95.34,0.958499
36.12,-86.68,43.68,-79.63,0.958526
13.44,-89.06,40.64,-73.78,0.958553
37.62,-122.38,21.04,-86.88,0.958581
12.19,-68.96,40.64,-73.78,0.958608
21.98,-159.34,49.19,-123.18,0.958636
33.64,-84.43,20.52,-103.31,0.958663
33.94,-118.41,24.43,54.65,0.958691
31.74,118.86,33.94,-118.41,0.958718
25.79,-80.29,25.47,-76.68,0.958745
42.21,-83.35,18.57,-68.36,0.958773
23.15,-109.72,47.45,-122.31,0.9588
25.79,-80.29,-8.13,-34.92,0.958828
47.45,-122.31,49.01,2.55,0.958855
33.94,-118.41,49.01,2.55,0.958882
23.15,-109.72,40.69,-74.17,0.95891
49.01,2.55,28.43,-81.31,0.958937
29.98,-95.34,15.45,-87.92,0.958964
53.42,-6.27,38.94,-77.46,0.958992
39.86,-104.67,51.11,-114.02,0.959019
20.99,-101.48,37.72,-122.22,0.959046
53.31,-113.58,37.62,-122.38,0.959073
32.73,-117.19,20.68,-105.25,0.959101
25.79,-80.29,26.51,-77.08,0.959128
27.98,-82.53,43.68,-79.63,0.959155
49.01,2.55,40.64,-73.78,0.959182
33.64,-84.43,22.99,-82.41,0.959209
36.86,117.22,33.94,-118.41,0.959237
22.64,113.81,33.94,-118.41,0.959264
39.72,-86.29,49.01,2.55,0.959291
25.79,-80.29,14.58,-90.53,0.959318
19.73,-72.19,26.07,-80.15,0.959345
32.9,-97.04,18.57,-68.36,0.959372
25.04,-77.47,29.98,-95.34,0.959399
53.31,-113.58,47.45,-122.31,0.959426
49.19,-123.18,21.98,-159.34,0.959453
17.0,-96.73,32.9,-97.04,0.95948
41.94,-72.68,43.68,-79.63,0.959507
53.42,-6.27,41.94,-72.68,0.959534
14.58,-90.53,33.94,-118.41,0.959561
49.01,2.55,39.72,-86.29,0.959588
37.72,-122.22,19.44,-99.07,0.959615
44.88,-93.22,45.47,-73.74,0.959642
32.73,-117.19,20.68,-105.25,0.959669
22.31,113.92,13.48,144.8,0.959696
25.79,-80.29,20.94,-89.66,0.959723
53.31,-113.58,33.31,-111.65,0.95975
44.88,-93.22,49.91,-97.24,0.959777
20.94,-89.66,25.79,-80.29,0.959804
20.52,-86.93,25.79,-80.29,0.959831
10.6,-66.99,25.79,-80.29,0.959858
41.98,-87.9,8.98,38.8,0.959884
36.08,-115.15,21.04,-86.88,0.959911
4.45,-75.77,26.07,-80.15,0.959938
44.88,-93.22,53.31,-113.58,0.959965
52.7,-8.92,41.5,-74.1,0.959991
33.64,-84.43,12.13,-68.27,0.960018
19.85,-101.03,29.98,-95.34,0.960045
28.43,-81.31,44.88,-63.51,0.960072
18.57,-68.36,32.9,-97.04,0.960099
40.69,-74.17,44.88,-63.51,0.960125
25.79,-80.29,14.58,-90.53,0.960152
21.71,-102.32,33.94,-118.41,0.960179
40.64,-73.78,-37.67,144.84,0.960205
33.94,-118.41,28.19,113.22,0.960232
33.43,-112.01,29.1,-111.05,0.960259
41.98,-87.9,49.91,-97.24,0.960285
21.32,-157.92,-17.55,-149.61,0.960312
47.45,-122.31,23.15,-109.72,0.960339
23.56,-75.88,33.64,-84.43,0.960365
30.58,103.95,33.94,-118.41,0.960392
18.5,-77.91,42.21,-83.35,0.960419
28.57,77.1,40.69,-74.17,0.960445
44.88,-93.22,45.47,-73.74,0.960472
25.79,-80.29,60.12,11.05,0.960498
41.26,69.28,40.64,-73.78,0.960525
17.54,-88.31,41.98,-87.9,0.960551
33.43,-112.01,29.1,-111.05,0.960578
29.99,-90.26,9.07,-79.38,0.960604
43.68,-79.63,32.13,-81.2,0.960631
43.68,-79.63,44.88,-93.22,0.960657
29.53,-98.47,20.52,-103.31,0.960684
25.79,-80.29,46.79,-71.39,0.96071
37.62,-122.38,49.19,-123.18,0.960737
10.59,-85.54,39.18,-76.67,0.960763
35.88,-78.79,21.04,-86.88,0.96079
19.29,-81.36,27.98,-82.53,0.960816
20.99,-101.48,33.94,-118.41,0.960842
33.83,-116.51,49.91,-97.24,0.960869
19.85,-101.03,36.78,-119.72,0.960895
29.53,-98.47,43.68,-79.63,0.960921
13.44,-89.06,28.43,-81.31,0.960948
49.01,2.55,42.36,-71.01,0.960974
25.78,-100.11,25.79,-80.29,0.961001
18.57,-68.36,42.21,-83.35,0.961027
29.98,-95.34,14.58,-90.53,0.961053
17.0,-96.73,33.94,-118.41,0.96108
60.12,11.05,25.79,-80.29,0.961106
38.94,-77.46,12.5,-70.02,0.961132
41.98,-87.9,43.68,-79.63,0.961158
32.9,-97.04,49.19,-123.18,0.961185
40.64,-73.78,17.14,-61.79,0.961211
12.5,-70.02,38.94,-77.46,0.961237
36.12,-86.68,43.68,-79.63,0.961263
12.19,-68.96,40.64,-73.78,0.96129
26.51,-77.08,33.64,-84.43,0.961316
21.04,-86.88,35.88,-78.79,0.961342
42.21,-83.35,25.78,-100.11,0.961368
21.04,-86.88,37.62,-122.38,0.961394
32.9,-97.04,25.57,-103.41,0.961421
17.9,-62.84,18.44,-66.0,0.961447
18.5,-77.91,28.43,-81.31,0.961473
10.59,-85.54,35.21,-80.94,0.961499
41.94,-72.68,53.42,-6.27,0.961525
40.08,116.58,36.08,-115.15,0.961551
18.58,-72.29,25.79,-80.29,0.961577
45.32,-75.67,38.85,-77.04,0.961603
33.83,-116.51,49.91,-97.24,0.961629
18.5,-77.91,29.98,-95.34,0.961655
47.46,8.55,39.87,-75.24,0.961681
25.79,-80.29,20.94,-89.66,0.961707
4.81,-75.74,25.79,-80.29,0.961733
28.43,-81.31,19.44,-99.07,0.961759
45.32,-75.67,27.98,-82.53,0.961785
20.52,-86.93,25.79,-80.29,0.961811
33.94,-118.41,30.58,103.95,0.961837
17.94,-76.79,26.07,-80.15,0.961863
33.64,-84.43,23.56,-75.88,0.961889
33.43,-112.01,50.43,-104.67,0.961915
17.9,-62.84,18.44,-66.0,0.961941
40.64,-73.78,49.01,2.55,0.961966
42.21,-83.35,25.78,-100.11,0.961992
28.43,-81.31,-3.78,-38.53,0.962018
26.07,-80.15,17.94,-76.79,0.962044
45.32,-75.67,41.98,-87.9,0.96207
28.43,-81.31,10.6,-61.34,0.962095
28.43,-81.31,10.6,-61.34,0.962121
19.85,-101.03,36.78,-119.72,0.962147
17.0,-96.73,29.98,-95.34,0.962172
33.94,-118.41,23.15,-109.72,0.962198
26.07,-80.15,13.44,-89.06,0.962224
43.68,-79.63,25.79,-80.29,0.962249
45.32,-75.67,38.85,-77.04,0.962275
20.52,-103.31,29.53,-98.47,0.962301
6.5,-58.25,25.79,-80.29,0.962326
18.04,-63.11,42.36,-71.01,0.962352
33.31,-111.65,53.31,-113.58,0.962377
20.52,-103.31,32.9,-97.04,0.962403
21.32,-157.92,25.08,121.23,0.962429
26.07,-80.15,-2.16,-79.88,0.962454
25.04,-77.47,41.98,-87.9,0.96248
26.07,-80.15,25.47,-76.68,0.962505
20.99,-101.48,33.94,-118.41,0.962531
28.43,-81.31,14.58,-90.53,0.962556
49.91,-97.24,36.08,-115.15,0.962581
44.88,-93.22,10.59,-85.54,0.962607
51.11,-114.02,45.59,-122.6,0.962632
25.79,-80.29,10.6,-66.99,0.962658
45.32,-75.67,40.69,-74.17,0.962683
18.04,-63.11,26.07,-80.15,0.962708
45.47,-73.74,32.9,-97.04,0.962734
40.69,-74.17,46.79,-71.39,0.962759
22.9,-102.69,41.79,-87.75,0.962785
26.07,-80.15,4.45,-75.77,0.96281
49.91,-97.24,33.83,-116.51,0.962835
19.16,-98.37,29.98,-95.34,0.96286
44.88,-63.51,28.43,-81.31,0.962886
51.11,-114.02,39.86,-104.67,0.962911
33.94,-118.41,21.71,-102.32,0.962936
33.68,-117.87,20.68,-105.25,0.962961
28.43,-81.31,18.5,-77.91,0.962987
6.16,-75.42,25.79,-80.29,0.963012
32.9,-97.04,17.0,-96.73,0.963037
39.86,-104.67,49.91,-97.24,0.963062
36.08,-115.15,49.91,-97.24,0.963088
33.94,-118.41,21.71,-102.32,0.963113
49.91,-97.24,33.83,-116.51,0.963138
51.11,-114.02,39.86,-104.67,0.963163
10.59,-85.54,39.86,-104.67,0.963188
18.58,-72.29,42.36,-71.01,0.963213
32.9,-97.04,43.68,-79.63,0.963238
21.04,-86.88,36.08,-115.15,0.963263
29.53,-98.47,25.78,-100.11,0.963288
-3.78,-38.53,28.43,-81.31,0.963313
30.19,-97.67,19.44,-99.07,0.963338
46.79,-71.39,40.69,-74.17,0.963363
19.15,-96.19,29.98,-95.34,0.963388
39.86,-104.67,10.59,-85.54,0.963413
20.52,-103.31,25.79,-80.29,0.963438
41.98,-87.9,4.7,-74.15,0.963463
-17.55,-149.61,33.94,-118.41,0.963488
44.88,-93.22,23.16,-106.27,0.963513
44.88,-93.22,20.52,-86.93,0.963538
49.91,-97.24,33.83,-116.51,0.963563
17.14,-61.79,40.64,-73.78,0.963588
-1.38,-48.48,25.79,-80.29,0.963613
39.05,-84.67,21.04,-86.88,0.963638
49.91,-97.24,39.86,-104.67,0.963662
30.19,-97.67,19.44,-99.07,0.963687
19.85,-101.03,29.98,-95.34,0.963712
33.94,-118.41,29.72,106.64,0.963737
26.07,-80.15,16.27,-61.53,0.963762
12.13,-68.27,25.79,-80.29,0.963787
18.57,-68.36,29.98,-95.34,0.963811
19.44,-99.07,40.64,-73.78,0.963836
53.31,-113.58,36.08,-115.15,0.963861
20.52,-103.31,41.98,-87.9,0.963886
32.9,-97.04,19.85,-101.03,0.96391
25.79,-80.29,12.13,-68.27,0.963935
41.98,-87.9,20.68,-105.25,0.96396
52.31,4.76,28.78,-81.24,0.963984
26.07,-80.15,-8.13,-34.92,0.964009
42.36,-71.01,18.04,-63.11,0.964034
52.17,-106.7,36.08,-115.15,0.964059
-19.62,-43.97,28.43,-81.31,0.964083
17.0,-96.73,29.98,-95.34,0.964108
33.68,-117.87,20.68,-105.25,0.964133
40.08,116.58,36.08,-115.15,0.964157
29.98,-95.34,19.85,-101.03,0.964182
42.36,-71.01,44.88,-63.51,0.964207
26.07,-80.15,26.51,-77.08,0.964231
20.52,-103.31,25.79,-80.29,0.964256
33.68,-117.87,20.68,-105.25,0.964281
43.68,-79.63,36.12,-86.68,0.964305
21.71,-102.32,33.94,-118.41,0.96433
40.64,-73.78,51.29,6.77,0.964354
43.68,-79.63,18.44,-66.0,0.964379
47.45,-122.31,23.15,-109.72,0.964403
29.98,-95.34,20.52,-86.93,0.964428
33.94,-118.41,63.99,-22.61,0.964453
33.94,-118.41,20.99,-101.48,0.964477
29.98,-95.34,19.16,-98.37,0.964502
20.52,-103.31,40.64,-73.78,0.964526
14.58,-90.53,33.94,-118.41,0.964551
18.57,-68.36,41.41,-81.85,0.964575
40.64,-73.78,25.78,-100.11,0.964599
28.43,-81.31,53.31,-113.58,0.964624
28.43,-81.31,-15.87,-47.92,0.964648
50.43,-104.67,36.08,-115.15,0.964673
25.79,-80.29,52.31,4.76,0.964697
-15.87,-47.92,28.43,-81.31,0.964722
29.98,-95.34,17.0,-96.73,0.964746
20.99,-101.48,38.7,-121.59,0.96477
40.47,-3.56,33.94,-118.41,0.964795
53.31,-113.58,37.62,-122.38,0.964819
25.79,-80.29,6.5,-58.25,0.964843
30.49,-81.69,43.68,-79.63,0.964868
6.5,-58.25,25.79,-80.29,0.964892
43.68,-79.63,27.98,-82.53,0.964916
20.52,-103.31,35.21,-80.94,0.964941
41.98,-87.9,25.04,-77.47,0.964965
20.68,-105.25,32.73,-117.19,0.964989
20.52,-86.93,44.88,-93.22,0.965013
20.68,-105.25,39.86,-104.67,0.965037
25.78,-100.11,29.53,-98.47,0.965062
29.98,-95.34,19.15,-96.19,0.965086
43.68,-79.63,41.98,-87.9,0.96511
43.68,-79.63,30.49,-81.69,0.965134
38.94,-77.46,13.44,-89.06,0.965158
45.47,-73.74,38.94,-77.46,0.965183
44.88,-93.22,43.68,-79.63,0.965207
36.08,-115.15,52.17,-106.7,0.965231
40.64,-73.78,19.09,72.87,0.965255
40.69,-74.17,45.32,-75.67,0.965279
40.69,-74.17,23.15,-109.72,0.965303
35.21,-80.94,10.59,-85.54,0.965327
25.79,-80.29,-1.38,-48.48,0.965351
28.57,77.1,40.69,-74.17,0.965376
37.62,-122.38,-17.55,-149.61,0.9654
32.9,-97.04,25.57,-103.41,0.965424
33.94,-118.41,21.68,39.16,0.965448
27.98,-82.53,44.88,-63.51,0.965472
28.43,-81.31,43.68,-79.63,0.965496
35.88,-78.79,18.57,-68.36,0.96552
18.44,-66.0,43.68,-79.63,0.965544
33.94,-118.41,20.99,-101.48,0.965568
18.44,-66.0,45.47,-73.74,0.965592
43.68,-79.63,18.44,-66.0,0.965616
32.9,-97.04,21.04,-86.88,0.96564
60.12,11.05,25.79,-80.29,0.965664
42.21,-83.35,18.5,-77.91,0.965688
43.68,-79.63,41.94,-72.68,0.965711
42.36,-71.01,13.07,-59.49,0.965735
44.82,20.31,40.64,-73.78,0.965759
33.94,-118.41,14.58,-90.53,0.965783
23.15,-109.72,40.69,-74.17,0.965807
42.21,-83.35,25.78,-100.11,0.965831
43.68,-79.63,41.98,-87.9,0.965855
27.98,-82.53,43.68,-79.63,0.965879
16.76,-99.75,29.98,-95.34,0.965903
21.04,-86.88,37.62,-122.38,0.965927
25.79,-80.29,46.79,-71.39,0.96595
25.79,-80.29,20.94,-89.66,0.965974
19.16,-98.37,29.98,-95.34,0.965998
41.79,-87.75,22.9,-102.69,0.966022
55.87,-4.43,28.43,-81.31,0.966046
